label4,realdata,WT1,WT2,WT3,KO1,KO2,KO3,realcv,cvKO,cvWT,Max CV,Min CV,1/Max CV,1/Min CV
YJL212C_mRNA,-0.007411097,12855.82778,13687.13855,12972.22881,12729.99528,13207.71554,13375.016,0.034174232,0.034174232,0.025543499,0.034174232,0.025543499,29.26181314,39.14890394
YJL213W_mRNA,0.086177608,1984.067284,2188.68112,2563.811605,2077.00425,2318.108553,2756.108662,0.144427039,0.130937099,0.144427039,0.144427039,0.130937099,6.923911251,7.637254873
YJL214W_mRNA,0.376720764,75.41776226,83.11447292,85.32332127,82.01210536,102.3404859,132.2663597,0.239525228,0.063971994,0.239525228,0.239525228,0.063971994,4.174925574,15.63184037
YJL215C_mRNA,-0.188164383,161.6094905,126.1047175,136.7229124,104.8992045,122.6154878,145.0230137,0.161923695,0.128810331,0.161923695,0.161923695,0.128810331,6.175748386,7.76335247
YJL216C_mRNA,-0.136316969,633.1776963,540.7217433,713.4263248,488.2581156,562.8726724,666.0316183,0.15595707,0.137375593,0.15595707,0.15595707,0.137375593,6.412020945,7.279313441
YJL217W_mRNA,0.034251412,7323.810605,5881.065463,5827.685642,6547.617621,6884.811367,6057.396432,0.133791519,0.133791519,0.064042535,0.133791519,0.064042535,7.474315292,15.61462248
YJL218W_mRNA,0.160696983,504.7188705,388.8228791,457.456361,417.6895599,588.940532,503.5521308,0.17009655,0.129405364,0.17009655,0.17009655,0.129405364,5.879013997,7.727654966
YJL219W_mRNA,-0.081018881,77.90406211,60.18634246,79.15537033,69.61492664,51.17024295,84.59675797,0.24456571,0.146502501,0.24456571,0.24456571,0.146502501,4.08888066,6.825822039
YJL221C_mRNA,-0.034889125,549.4722679,583.711988,681.5585783,512.0988439,559.0107673,700.2731632,0.165887573,0.113318811,0.165887573,0.165887573,0.113318811,6.028179099,8.824660177
YJL222W_mRNA,-0.121457514,6152.763374,6381.662978,6878.293285,6250.085332,5720.446971,5874.774859,0.057319113,0.057319113,0.045792589,0.057319113,0.045792589,17.4461876,21.83759461
YJL223C_mRNA,-0.1853639,34.80819796,35.34753446,39.06368926,25.74798657,43.44643269,26.85611364,0.309643533,0.063641502,0.309643533,0.309643533,0.063641502,3.229520058,15.71301691
YJL225W-A_mRNA,0.18861337,3.315066473,7.642710153,9.251926403,7.629033057,8.689286538,6.71402841,0.455782056,0.455782056,0.128756138,0.455782056,0.128756138,2.194031087,7.766620034
YJR001W_mRNA,0.07679874,6905.283463,6490.571598,6724.094511,6488.492615,7312.51736,7419.001393,0.072000089,0.030999912,0.072000089,0.072000089,0.030999912,13.88887176,32.25815619
YJR002W_mRNA,-0.114708212,9009.521906,8950.568928,8402.805157,8293.712562,8214.272207,7839.970975,0.038072922,0.038072922,0.029856267,0.038072922,0.029856267,26.26538651,33.49380528
YJR003C_mRNA,-0.080640028,3359.81987,3484.120491,3589.747444,3310.046718,3351.168175,3205.277163,0.033091876,0.033091876,0.02287254,0.033091876,0.02287254,30.21889747,43.72054863
YJR004C_mRNA,0.011006773,1502.553879,1618.343875,1518.343922,1616.401379,1585.312055,1473.057833,0.048390209,0.040604592,0.048390209,0.048390209,0.040604592,20.66533753,24.62775612
YJR005C-A_mRNA,0.975161827,61.32872975,73.56108523,56.53955024,102.0383171,170.8893019,103.3960375,0.313812707,0.137562083,0.313812707,0.313812707,0.137562083,3.186614107,7.26944505
YJR005W_mRNA,0.034847602,8455.077039,8200.627995,9385.56534,9254.017098,8758.80083,8665.125066,0.071860863,0.071860863,0.035584526,0.071860863,0.035584526,13.91578053,28.10210238
YJR006W_mRNA,0.037093619,4039.408497,3603.537837,3540.403837,3663.843126,3900.524179,3910.250146,0.072889204,0.072889204,0.036482335,0.072889204,0.036482335,13.71945284,27.41052651
YJR007W_mRNA,-0.059825334,16010.11353,15817.544,15609.02783,16349.97147,14478.28233,14681.56592,0.067698324,0.012686111,0.067698324,0.067698324,0.012686111,14.77141433,78.82636667
YJR008W_mRNA,0.067483468,3005.936524,2939.577393,3229.950306,3084.036613,3377.236034,3153.579144,0.04974759,0.04974759,0.047801563,0.04974759,0.047801563,20.10147621,20.91981811
YJR009C_mRNA,-0.061978058,472577.6435,418844.3999,389915.2423,422266.0261,407767.9422,397422.8123,0.098210328,0.098210328,0.030500444,0.098210328,0.030500444,10.1822285,32.78640767
YJR010C-A_mRNA,0.036680755,914.9583465,866.4922636,837.8133354,977.4698604,782.0357884,927.2073235,0.11331908,0.044661193,0.11331908,0.11331908,0.044661193,8.824639207,22.39080362
YJR010W_mRNA,-0.019878493,2426.628658,2757.107688,2704.646485,2770.292629,2449.413327,2560.730436,0.067544488,0.067544488,0.062821816,0.067544488,0.062821816,14.80505712,15.91803711
YJR011C_mRNA,-0.038699023,985.403509,957.2494467,869.6810819,893.5504968,980.9239025,863.4240536,0.066872404,0.064376859,0.066872404,0.066872404,0.064376859,14.95385153,15.5335319
YJR012C_mRNA,-0.05998443,817.9926522,791.9758396,499.6040258,780.0686301,681.6262551,561.9641779,0.25141196,0.25141196,0.161920751,0.25141196,0.161920751,3.977535524,6.175860674
YJR013W_mRNA,-0.05390198,2649.566878,2726.536847,2529.887875,2505.18373,2628.02644,2482.847706,0.037602284,0.037602284,0.030792696,0.037602284,0.030792696,26.59412893,32.47523343
YJR014W_mRNA,0.050027161,9344.34362,9297.356902,8470.652618,9191.077575,9566.904479,9311.014599,0.054376364,0.054376364,0.020517446,0.054376364,0.020517446,18.39034321,48.73900867
YJR015W_mRNA,-0.001950285,9390.754551,9468.362541,9261.178329,9619.257056,9370.912793,9092.137273,0.02817143,0.01116696,0.02817143,0.02817143,0.01116696,35.49695509,89.5498847
YJR016C_mRNA,-0.119188363,56898.14341,56204.49047,48852.22739,47559.39208,50492.4786,51060.85746,0.082589335,0.082589335,0.037805813,0.082589335,0.037805813,12.10810082,26.45095863
YJR017C_mRNA,-0.091647318,5556.051408,5433.01158,4658.85894,4507.804907,5320.73979,4856.256749,0.093248572,0.093248572,0.083319863,0.093248572,0.083319863,10.72402479,12.0019401
YJR018W_mRNA,-0.079054277,46.41093062,54.45430984,22.6158201,33.37701962,40.55000384,42.96978183,0.402229994,0.402229994,0.128030599,0.402229994,0.128030599,2.486139806,7.81063281
YJR019C_mRNA,0.036856677,2201.204138,1967.042526,2038.507784,2148.526435,2154.943061,2063.892333,0.058004365,0.058004365,0.023942673,0.058004365,0.023942673,17.24008197,41.76643121
YJR020W_mRNA,0.293536468,92.82186124,62.09702,53.45557477,119.2036415,56.96310064,79.22553524,0.370461581,0.297873628,0.370461581,0.370461581,0.297873628,2.699335238,3.357128349
YJR022W_mRNA,0.041586919,650.5817953,433.7238012,625.0190281,553.1048966,583.1476743,623.0618365,0.208003053,0.208003053,0.059843234,0.208003053,0.059843234,4.807621737,16.71032693
YJR023C_mRNA,0.027065403,47.23969724,47.76693846,47.28762384,62.93952272,35.72262243,46.32679603,0.283853613,0.006146856,0.283853613,0.283853613,0.006146856,3.522942657,162.6847966
YJR024C_mRNA,-0.007700532,4237.483719,4492.958231,4398.777009,4644.173873,4357.194461,4057.958771,0.067337827,0.029521499,0.067337827,0.067337827,0.029521499,14.85049401,33.87361884
YJR025C_mRNA,-0.126255391,3055.662521,3237.643089,3015.100015,2800.808761,2907.049085,2820.563335,0.03819903,0.03819903,0.019876556,0.03819903,0.019876556,26.17867503,50.31052727
YJR026W,-0.017803018,43.92463076,44.90092215,45.23164019,44.82056921,47.30833782,40.28417046,0.080691275,0.01520749,0.080691275,0.080691275,0.01520749,12.39291365,65.75707025
YJR027W,-0.009284738,227178.1903,217367.2748,217449.0542,222587.5294,220576.5733,214583.705,0.02556309,0.02556309,0.018990826,0.02556309,0.018990826,39.11890103,52.65700434
YJR028W,-0.066179314,67.95886269,72.60574646,74.01541122,70.56855578,75.30715,59.08345001,0.122107726,0.044307759,0.122107726,0.122107726,0.044307759,8.189489988,22.56941028
YJR029W,0.002456458,228211.6623,214120.0783,218595.2651,223836.7835,221385.6424,216830.8903,0.032683216,0.032683216,0.016109851,0.032683216,0.016109851,30.5967446,62.07382172
YJR030C_mRNA,0.06320868,1761.95783,1693.815638,1614.975153,1713.67155,1878.816845,1705.363216,0.055399811,0.043517953,0.055399811,0.055399811,0.043517953,18.05060306,22.97902189
YJR031C_mRNA,-0.016342926,7031.255989,6833.538216,6263.554175,6672.543037,6678.199443,6550.87752,0.059410259,0.059410259,0.010843153,0.059410259,0.010843153,16.83210989,92.22409767
YJR032W_mRNA,-0.035020893,3523.086894,3526.155397,3167.242805,3653.353205,3163.865776,3154.250547,0.085871556,0.060589777,0.085871556,0.085871556,0.060589777,11.64529961,16.50443435
YJR033C_mRNA,0.038383355,9581.370873,9763.562221,9345.473659,9952.073623,9578.490194,9933.405033,0.021918657,0.021918657,0.021433608,0.021918657,0.021433608,45.62323325,46.65570019
YJR034W_mRNA,-0.017376013,859.4309831,963.9368181,800.8056298,730.4799152,892.1000846,970.1771053,0.141452897,0.09446851,0.141452897,0.141452897,0.09446851,7.069491148,10.585538
YJR035W_mRNA,0.07365746,3831.388076,3823.265754,3787.121874,4120.63148,3941.074183,3979.404639,0.023560498,0.006178668,0.023560498,0.023560498,0.006178668,42.44392446,161.8471875
YJR036C_mRNA,0.193593514,1676.594869,1740.627237,1804.125649,1892.953827,2052.602576,2025.622371,0.042934349,0.036637423,0.042934349,0.042934349,0.036637423,23.29137466,27.29449576
YJR038C_mRNA,0.466398371,6.630132946,5.732032615,6.167950935,6.675403925,4.82738141,14.09945966,0.575050985,0.072710956,0.575050985,0.575050985,0.072710956,1.738976241,13.75308548
YJR039W_mRNA,0.131988532,3727.792249,3919.75497,4213.738481,4216.948022,4342.712317,4437.972779,0.061903445,0.061903445,0.025588346,0.061903445,0.025588346,16.15418974,39.0802904
YJR040W_mRNA,-0.072210132,6545.598751,6647.247156,5935.624783,5980.208287,6152.980345,6061.424849,0.060362765,0.060362765,0.014252169,0.060362765,0.014252169,16.56650428,70.16475637
YJR041C_mRNA,-0.093328351,8078.816994,7954.150592,7783.95408,7583.258859,7800.082882,6941.633973,0.059986425,0.018644243,0.059986425,0.059986425,0.018644243,16.67043843,53.63585884
YJR042W_mRNA,0.018214506,6392.276926,6422.742545,6297.477905,6659.19223,6394.349416,6301.787066,0.028750829,0.010254183,0.028750829,0.028750829,0.010254183,34.78160576,97.52117321
YJR043C_mRNA,-0.034280749,2003.128916,2085.504533,1970.660324,2193.347004,1882.67875,1840.98659,0.097616032,0.029311255,0.097616032,0.097616032,0.029311255,10.24421889,34.11658723
YJR044C_mRNA,6.70785E-05,2892.395498,2896.587148,3014.072024,3016.328945,2842.362174,2944.772861,0.029796757,0.023539018,0.029796757,0.029796757,0.023539018,33.56069941,42.48265604
YJR045C_mRNA,-0.023855017,154874.1042,143479.4637,130871.5829,142998.5956,141309.0396,137878.616,0.083916587,0.083916587,0.018538147,0.083916587,0.018538147,11.91659516,53.94282493
YJR046W_mRNA,-0.05468208,9113.9465,8245.528917,8574.479792,8151.621821,8234.547209,8583.21392,0.050718159,0.050718159,0.027516792,0.050718159,0.027516792,19.71680414,36.3414451
YJR047C_mRNA,-0.126413138,1510.841545,1284.930645,1317.885516,1068.064628,1258.981072,1441.5019,0.148652254,0.088996712,0.148652254,0.148652254,0.088996712,6.727109584,11.2363702
YJR048W_mRNA,-0.015789805,1692.341434,1526.631353,1555.351627,1485.754188,1632.620393,1603.981387,0.05564391,0.05564391,0.049458837,0.05564391,0.049458837,17.97141877,20.21883352
YJR049C_mRNA,0.098115424,5539.476076,5549.56291,5195.470671,5673.139707,6008.158903,5749.222528,0.037137108,0.037137108,0.03022794,0.037137108,0.03022794,26.9272449,33.08197626
YJR050W_mRNA,0.12960672,1585.430541,1578.219647,1470.028306,1719.393325,1669.308492,1680.521311,0.041854344,0.041854344,0.015555345,0.041854344,0.015555345,23.89238246,64.28658369
YJR051W_mRNA,-0.004059389,5391.126851,5362.316511,4713.342506,5101.915857,5140.195725,5181.215724,0.074341163,0.074341163,0.007713865,0.074341163,0.007713865,13.45149801,129.6366952
YJR052W_mRNA,0.061995526,3034.114589,3045.619996,3042.855795,3228.034612,3152.280061,3142.836699,0.014712232,0.001975059,0.014712232,0.014712232,0.001975059,67.97064961,506.3140233
YJR053W_mRNA,-0.035355732,1284.588258,1293.528693,1311.717566,1232.088839,1312.082267,1251.494896,0.032979222,0.010662324,0.032979222,0.032979222,0.010662324,30.32212222,93.7881834
YJR054W_mRNA,-0.078536297,1913.622121,1859.089245,1926.456675,1781.379219,1923.228754,1692.606562,0.064658128,0.018829032,0.064658128,0.064658128,0.018829032,15.4659596,53.10947585
YJR055W_mRNA,-0.033770628,308.301182,253.1647738,246.7180374,267.9697861,252.9547859,268.5611364,0.125644154,0.125644154,0.033608839,0.125644154,0.033608839,7.95898553,29.75407707
YJR056C_mRNA,0.040682914,1641.786671,1661.33412,1751.698066,1769.935669,1730.133497,1699.320591,0.034799366,0.034799366,0.020427073,0.034799366,0.020427073,28.73615559,48.9546398
YJR057W_mRNA,0.09518309,1701.457867,1623.120569,1725.99827,1807.127205,1846.956128,1740.947567,0.031916372,0.031916372,0.029775919,0.031916372,0.029775919,31.33188214,33.58418545
YJR058C_mRNA,0.00045453,1651.73187,1751.135964,2005.612046,1789.008252,1713.720401,1907.455471,0.101238263,0.101238263,0.054156466,0.101238263,0.054156466,9.877688276,18.46501567
YJR059W_mRNA,0.133178349,14856.4704,15111.54865,15789.95439,16361.41502,16628.39801,17193.28395,0.031632179,0.031632179,0.02539092,0.031632179,0.02539092,31.61337685,39.38415734
YJR060W_mRNA,0.069198831,3300.148674,3659.902825,3634.979084,3655.260463,3541.367002,3918.978383,0.056884077,0.056884077,0.052276816,0.056884077,0.052276816,17.57961202,19.12893848
YJR061W_mRNA,-0.078357089,942.3076449,1060.426034,887.1569428,925.9738873,949.0631852,862.0812479,0.091893718,0.091893718,0.049385318,0.091893718,0.049385318,10.88213668,20.24893322
YJR062C_mRNA,0.083824071,3351.532204,3642.706727,3721.330398,3985.216143,3696.808684,3674.587749,0.054541388,0.054541388,0.045775087,0.054541388,0.045775087,18.33470016,21.84594432
YJR063W_mRNA,-0.029616563,2116.669943,2014.809464,2038.507784,2115.149415,2053.568052,1875.899538,0.061656616,0.02591665,0.061656616,0.061656616,0.02591665,16.21885975,38.5852342
YJR064W_mRNA,-0.067911044,28766.48932,29293.55268,26559.19673,26933.34758,27792.20025,26002.76063,0.051430458,0.051430458,0.0332582,0.051430458,0.0332582,19.44373106,30.06777255
YJR065C_mRNA,0.045075071,17109.88683,16475.77241,16088.07202,17158.64897,16947.97065,17143.60014,0.031153424,0.031153424,0.006879896,0.031153424,0.006879896,32.09920065,145.3510278
YJR066W_mRNA,0.017541584,18403.59152,18971.11728,19266.62274,19197.50806,19105.81014,19030.91353,0.023230508,0.023230508,0.004365892,0.023230508,0.004365892,43.04684211,229.048284
YJR067C_mRNA,0.179216994,606.6571645,512.0615803,561.2835351,689.4738625,540.6667179,672.0742439,0.128309631,0.084483522,0.128309631,0.128309631,0.084483522,7.793647242,11.83662769
YJR068W_mRNA,0.039827446,4718.997124,4687.84734,4297.005818,4505.897649,4805.175456,4776.359811,0.051480633,0.051480633,0.035158918,0.051480633,0.035158918,19.42478065,28.44228636
YJR069C_mRNA,-0.063168645,4123.942692,3600.671821,3321.441579,3589.460053,3485.369378,3498.008802,0.110642571,0.110642571,0.016116984,0.110642571,0.016116984,9.038112466,62.04634742
YJR070C_mRNA,-0.127122386,15909.83277,15476.48806,14375.43765,14331.1386,14238.84421,13332.04621,0.051858163,0.051858163,0.039529,0.051858163,0.039529,19.28336714,25.29788286
YJR071W_mRNA,0.591827815,1.657533236,5.732032615,4.11196729,6.675403925,1.930952564,8.728236933,0.603359554,0.535086575,0.603359554,0.603359554,0.535086575,1.657386534,1.868856457
YJR072C_mRNA,-0.1278253,9899.617254,9799.865094,9448.272841,9194.892092,9029.134189,8452.290366,0.043837059,0.024402561,0.043837059,0.043837059,0.024402561,22.81174937,40.97930467
YJR073C_mRNA,0.000448493,3333.299338,3134.466502,3292.657808,2980.091038,3437.095564,3346.27176,0.074338412,0.032287998,0.074338412,0.074338412,0.032287998,13.45199564,30.9712607
YJR074W_mRNA,-0.013699262,1632.670238,1456.891623,1479.280233,1486.707817,1506.143,1532.812686,0.062825484,0.062825484,0.015343722,0.062825484,0.015343722,15.91710788,65.17323525
YJR075W_mRNA,-0.041983748,9694.9119,10415.10326,9813.209938,9766.115942,9738.759257,9560.105053,0.038720018,0.038720018,0.011548179,0.038720018,0.011548179,25.82643451,86.59374259
YJR076C_mRNA,-0.05151547,7281.543508,7666.593623,7225.754521,6991.055167,7122.318532,7282.706617,0.032476027,0.032476027,0.020480559,0.032476027,0.020480559,30.79194392,48.82679281
YJR077C_mRNA,-0.113637491,10118.41164,10106.52884,9361.921528,8928.829564,9232.849685,9184.119462,0.043942162,0.043942162,0.017913571,0.043942162,0.017913571,22.75718691,55.82359959
YJR078W_mRNA,-0.27468178,244.4861524,279.9142594,249.8020129,210.7520382,221.0940686,208.1348807,0.074033568,0.074033568,0.032122454,0.074033568,0.032122454,13.5073863,31.13087201
YJR079W_mRNA,1.410006853,7.458899564,12.419404,3.083975468,20.97984091,21.2404782,18.79927955,0.610232227,0.610232227,0.065906855,0.610232227,0.065906855,1.638720402,15.17292851
YJR080C_mRNA,0.042401979,3819.785343,4053.502398,3868.333228,3988.07703,3910.178942,4193.582145,0.036324857,0.031512094,0.036324857,0.036324857,0.031512094,27.52935835,31.73384755
YJR082C_mRNA,0.015759428,1098.115769,1136.853135,1121.539078,1142.4477,1229.051307,1021.875124,0.091989141,0.01743744,0.091989141,0.091989141,0.01743744,10.87084831,57.34786754
YJR083C_mRNA,-0.131115871,1514.985378,1342.250971,1560.491587,1313.147315,1371.941797,1348.848308,0.078186388,0.078186388,0.02202935,0.078186388,0.02202935,12.78995015,45.39398512
YJR084W_mRNA,0.093317376,2100.923377,2244.090769,2246.162132,2298.246208,2321.004982,2412.350408,0.037897086,0.037897086,0.025765114,0.037897086,0.025765114,26.38725306,38.8121702
YJR085C_mRNA,-0.012505974,4938.620278,4865.540351,4504.660166,4679.458151,4644.906393,4860.956569,0.048713009,0.048713009,0.024544125,0.048713009,0.024544125,20.52839736,40.74294786
YJR086W_mRNA,0.058899278,2259.217801,2076.906484,2322.233527,2307.7825,2334.52165,2293.512105,0.057404251,0.057404251,0.009004693,0.057404251,0.009004693,17.42031256,111.0532087
YJR087W_mRNA,0.03509838,401.1230432,372.58212,430.7285736,423.4113347,382.3286077,428.3550126,0.072419553,0.072419553,0.061423403,0.072419553,0.061423403,13.8084254,16.28043946
YJR088C_mRNA,0.016772198,5256.866659,5131.124529,5126.595219,5171.530783,5156.608822,5367.865714,0.022534002,0.014297405,0.022534002,0.022534002,0.014297405,44.37738103,69.94276266
YJR089W_mRNA,0.053262618,2881.621531,3089.565579,2993.512187,3208.0084,2969.805043,3124.037419,0.038965272,0.034827434,0.038965272,0.038965272,0.034827434,25.66387828,28.71299682
YJR090C_mRNA,0.023563022,9524.185976,10182.0006,10276.83425,10633.91845,9977.231898,9865.593346,0.041014939,0.041014939,0.040864138,0.041014939,0.040864138,24.3813604,24.47133449
YJR091C_mRNA,0.084556705,19428.77583,18287.09472,19006.54081,20211.21583,20530.85314,19404.21351,0.030530379,0.030530379,0.028960537,0.030530379,0.028960537,32.75426124,34.52974612
YJR092W_mRNA,0.024147208,14767.79237,15936.00601,13901.53342,15060.66488,14704.20378,15593.33098,0.068666508,0.068666508,0.029595363,0.068666508,0.029595363,14.56314052,33.78907711
YJR093C_mRNA,0.070102763,2394.30676,2653.931101,2394.192955,2617.711968,2585.545483,2609.742843,0.060434709,0.060434709,0.006432213,0.060434709,0.006432213,16.54678277,155.4674964
YJR094C_mRNA,-0.052322812,372.1162116,405.0636381,425.5886145,362.3790702,383.294084,414.2555529,0.067503817,0.06728383,0.067503817,0.067503817,0.06728383,14.81397713,14.8624119
YJR094W-A_mRNA,-0.0202637,13122.69063,16642.9567,14746.54269,16737.1449,12083.90115,15070.30817,0.161143311,0.118746625,0.161143311,0.161143311,0.118746625,6.205656288,8.421291947
YJR095W_mRNA,0.821077386,13.26026589,21.97279169,8.22393458,22.88709917,27.0333359,26.85611364,0.48018914,0.48018914,0.091604006,0.48018914,0.091604006,2.082512735,10.91655311
YJR096W_mRNA,0.079481676,3733.593615,3581.565046,3612.363264,3625.69796,3849.353936,4071.386828,0.057899652,0.022065039,0.057899652,0.057899652,0.022065039,17.27126108,45.3205633
YJR097W_mRNA,-0.164115581,289.2395498,410.7956707,334.0973423,317.558501,316.6762205,288.7032216,0.178320929,0.178320929,0.053343265,0.178320929,0.053343265,5.607866697,18.74650903
YJR098C_mRNA,-0.054961508,1795.108495,1683.306911,1749.642082,1602.096942,1705.031114,1725.505301,0.039424618,0.032263111,0.039424618,0.039424618,0.032263111,25.36486197,30.995151
YJR099W_mRNA,-0.006926133,1605.320939,1769.2874,1733.194213,1733.697762,1611.379915,1738.261955,0.050603807,0.050603807,0.042476406,0.050603807,0.042476406,19.76135924,23.54248139
YJR100C_mRNA,-0.001804713,2241.813702,2421.78378,2416.808775,2295.385321,2355.762128,2420.407242,0.043429627,0.043429627,0.02652448,0.043429627,0.02652448,23.02575611,37.70102235
YJR101W_mRNA,-0.04860512,3880.285306,4070.698495,3960.852492,3678.147563,3781.770597,4057.287368,0.051042777,0.024072114,0.051042777,0.051042777,0.024072114,19.59141036,41.54184306
YJR102C_mRNA,0.103004747,1111.376035,1344.161648,1192.470514,1188.221899,1366.148939,1363.61917,0.097173701,0.097173701,0.07810417,0.097173701,0.07810417,10.29085021,12.8034137
YJR103W_mRNA,0.024697753,13044.78657,12165.28389,12383.18949,12353.31178,13350.60603,12538.44806,0.041614798,0.036551058,0.041614798,0.041614798,0.036551058,24.02991379,27.35898925
YJR104C_mRNA,-0.010485315,63012.78352,58627.22959,56637.20946,56305.12485,60540.19026,60140.90948,0.054890896,0.054890896,0.039636838,0.054890896,0.039636838,18.21795739,25.22905555
YJR105W_mRNA,-0.120595995,30875.70036,27953.21239,25991.74524,25976.85756,26533.21918,25508.60814,0.086925244,0.086925244,0.019723605,0.086925244,0.019723605,11.50413799,50.70067093
YJR106W_mRNA,0.009216619,3000.963925,2860.284275,3004.820097,2957.203939,3084.696721,2880.989591,0.034604355,0.027867094,0.034604355,0.034604355,0.027867094,28.89809655,35.88461669
YJR107W_mRNA,-0.032577233,1001.150075,1176.977364,1093.783299,1236.856984,946.1667564,1015.832498,0.142335841,0.080646328,0.142335841,0.142335841,0.080646328,7.025637324,12.3998206
YJR108W_mRNA,0.259355921,261.8902514,234.0579984,240.5500865,307.0685805,270.333359,304.145487,0.06948342,0.059312858,0.06948342,0.06948342,0.059312858,14.39192253,16.85975075
YJR109C_mRNA,-0.114198425,19087.32398,17502.76159,18143.02768,16795.31627,16947.00518,16825.3552,0.043691699,0.043691699,0.00476527,0.043691699,0.00476527,22.88764292,209.8517182
YJR110W_mRNA,-0.039004879,3398.771901,3590.163095,3609.279289,3381.568902,3495.024141,3438.925352,0.032952112,0.032952112,0.016498089,0.032952112,0.016498089,30.34706859,60.61307956
YJR111C_mRNA,0.034127532,1245.636227,1125.38907,1308.63359,1294.074732,1232.913212,1240.75245,0.075904461,0.075904461,0.026498841,0.075904461,0.026498841,13.17445618,37.73749893
YJR112W_mRNA,-0.09538686,672.958494,737.5215298,625.0190281,719.0363656,579.2857692,606.9481683,0.116524577,0.083206485,0.116524577,0.116524577,0.083206485,8.581880563,12.018294
YJR113C_mRNA,0.04102548,4870.661415,4653.455145,5117.343293,4955.05697,4988.615949,5120.118066,0.047556753,0.047556753,0.017373974,0.047556753,0.017373974,21.02750799,57.55735564
YJR114W_mRNA,0.536015156,19.89039884,19.10677538,22.6158201,25.74798657,43.44643269,20.14208523,0.408472598,0.08968358,0.408472598,0.408472598,0.08968358,2.448144634,11.15031308
YJR115W_mRNA,0.202087113,2602.327181,2313.830499,3610.307281,3295.742281,3141.659822,3371.113665,0.239500992,0.239500992,0.035771573,0.239500992,0.035771573,4.175348056,27.95515902
YJR116W_mRNA,-0.079944076,1081.540437,1131.121103,1070.139487,1045.177529,970.3036634,1090.358214,0.058569857,0.029628649,0.058569857,0.058569857,0.029628649,17.07362886,33.75111692
YJR117W_mRNA,-0.022863504,16494.11324,15853.84687,16416.00141,16657.04005,16004.70033,15335.51229,0.041301225,0.02148919,0.041301225,0.041301225,0.02148919,24.2123568,46.53502478
YJR118C_mRNA,-0.013186647,3241.306244,3308.338158,2940.056612,3068.778547,3202.484827,3132.094253,0.062012953,0.062012953,0.02133844,0.062012953,0.02133844,16.1256632,46.86378089
YJR119C_mRNA,0.089156468,828.7666182,972.534867,1117.427111,1044.2239,941.339375,1119.228536,0.148349468,0.148349468,0.086293674,0.148349468,0.086293674,6.74083983,11.588335
YJR120W_mRNA,0.696826668,419.3559088,430.8577849,1673.570687,457.7419834,423.8440878,3209.30558,1.172231966,0.856836917,1.172231966,1.172231966,0.856836917,0.853073478,1.167083234
YJR121W_mRNA,-0.040697909,53892.20688,52647.76423,49755.8322,49410.38622,50211.525,52326.45182,0.040733626,0.040733626,0.029744666,0.040733626,0.029744666,24.54974184,33.61947311
YJR122W_mRNA,0.015532444,2558.40255,2246.001446,2639.883,2517.580909,2437.827612,2569.458673,0.08378911,0.08378911,0.026434609,0.08378911,0.026434609,11.93472519,37.82919647
YJR123W_mRNA,-0.057811749,224603.2124,211814.8459,194919.5855,208983.0562,201148.2941,196407.4873,0.070750204,0.070750204,0.031412174,0.070750204,0.031412174,14.13423479,31.83479082
YJR124C_mRNA,-0.07477506,3950.730469,3588.252417,3703.854537,3819.284674,3465.094376,3390.584347,0.064370558,0.049407043,0.064370558,0.064370558,0.049407043,15.5350526,20.24002919
YJR125C_mRNA,0.042417646,7789.577444,7962.748641,7293.601981,7950.406074,7626.297152,8156.873116,0.045210766,0.045210766,0.033806893,0.045210766,0.033806893,22.11862531,29.57976634
YJR126C_mRNA,0.027783275,11841.41744,11529.98361,11706.77087,12224.57184,11827.08445,11708.59414,0.022673342,0.013357997,0.022673342,0.022673342,0.013357997,44.10465848,74.86152382
YJR127C_mRNA,-0.057672581,11904.4037,12720.33571,12200.20695,11739.17462,11415.79156,12226.91714,0.034621848,0.033651662,0.034621848,0.034621848,0.033651662,28.88349617,29.71621444
YJR128W_mRNA,0.511167732,33.97943135,10.50872646,13.36389369,32.42339049,23.17143077,26.85611364,0.664095033,0.664095033,0.169475085,0.664095033,0.169475085,1.505808583,5.900572335
YJR129C_mRNA,0.03822019,1178.506131,1125.38907,1009.48797,1165.334799,1123.814392,1113.18591,0.078256023,0.078256023,0.024298541,0.078256023,0.024298541,12.77856921,41.15473392
YJR130C_mRNA,0.011829055,2860.902366,2777.169802,3080.891492,2867.5628,2980.425283,2942.758652,0.05397619,0.05397619,0.01960986,0.05397619,0.01960986,18.52668735,50.99475389
YJR131W_mRNA,0.035029929,3112.847418,2957.728829,3170.326781,2904.754336,3192.830065,3370.442262,0.074466635,0.035701828,0.074466635,0.074466635,0.035701828,13.42883292,28.00977006
YJR132W_mRNA,-0.072889868,11686.43808,11635.07087,11455.94087,11437.82781,10698.44268,10927.75264,0.034339998,0.010438339,0.034339998,0.034339998,0.010438339,29.12056061,95.80067901
YJR133W_mRNA,-0.086392588,2938.806428,2692.144652,2634.743041,2624.387372,2659.887157,2500.975583,0.058634121,0.058634121,0.032141636,0.058634121,0.032141636,17.05491583,31.11229353
YJR134C_mRNA,0.06205638,5579.256874,5873.422753,5483.308381,5772.317137,5962.781518,5945.272157,0.036007973,0.036007973,0.017862996,0.036007973,0.017862996,27.77162743,55.98165102
